x y z c
5.25 -5.5 -0.5 5.47374e-113
5.75 -5.5 -0.5 8.31702e-116
6.25 -5.5 -0.5 6.35878e-119
6.75 -5.5 -0.5 3.02357e-122
7.25 -5.5 -0.5 1.51229e-125
7.75 -5.5 -0.5 8.56692e-129
8.25 -5.5 -0.5 4.60543e-132
8.75 -5.5 -0.5 2.41989e-135
9.25 -5.5 -0.5 1.66556e-139
9.75 -5.5 -0.5 7.82626e-145
10.25 -5.5 -0.5 1.33266e-148
10.75 -5.5 -0.5 3.92409e-152
11.25 -5.5 -0.5 1.37107e-155
11.75 -5.5 -0.5 5.15821e-159
12.5 -5.5 -0.5 1.0744e-162
13.5 -5.5 -0.5 2.74919e-166
14.5 -5.5 -0.5 1.24097e-168
15.5 -5.5 -0.5 6.4198e-173
16.5 -5.5 -0.5 6.51012e-177
17.5 -5.5 -0.5 1.04069e-180
18.5 -5.5 -0.5 3.00209e-185
19.5 -5.5 -0.5 5.29789e-189
20.5 -5.5 -0.5 2.28642e-192
21.5 -5.5 -0.5 1.33427e-195
22.5 -5.5 -0.5 2.05423e-199
23.5 -5.5 -0.5 2.92296e-203
24.5 -5.5 -0.5 9.58795e-208
25.5 -5.5 -0.5 3.9286e-213
26.5 -5.5 -0.5 1.94912e-217
27.5 -5.5 -0.5 6.55225e-222
28.5 -5.5 -0.5 4.98726e-227
29.5 -5.5 -0.5 3.22506e-232
31 -5.5 -0.5 3.09186e-237
33 -5.5 -0.5 2.46067e-242
36 -5.5 -0.5 8.96499e-247
40 -5.5 -0.5 7.80504e-251
44 -5.5 -0.5 3.27736e-256
48 -5.5 -0.5 5.68524e-261
-48 -4.5 -0.5 5.18299e-233
-44 -4.5 -0.5 -2.94308e-224
-40 -4.5 -0.5 6.62734e-217
-36 -4.5 -0.5 1.41201e-209
-33 -4.5 -0.5 -9.01207e-205
-31 -4.5 -0.5 -1.64095e-198
-29.5 -4.5 -0.5 -8.3252e-192
-28.5 -4.5 -0.5 -1.14339e-187
-27.5 -4.5 -0.5 2.39212e-180
-26.5 -4.5 -0.5 1.74324e-174
-25.5 -4.5 -0.5 1.81388e-166
-24.5 -4.5 -0.5 9.88601e-159
-23.5 -4.5 -0.5 3.21286e-151
-22.5 -4.5 -0.5 4.52219e-144
-21.5 -4.5 -0.5 -4.85841e-137
-20.5 -4.5 -0.5 -8.54984e-129
-19.5 -4.5 -0.5 -3.4558e-121
-18.5 -4.5 -0.5 -2.3645e-115
-17.5 -4.5 -0.5 -8.41738e-111
-16.5 -4.5 -0.5 -1.27722e-105
-15.5 -4.5 -0.5 -9.49981e-100
-14.5 -4.5 -0.5 9.99903e-93
-13.5 -4.5 -0.5 6.43668e-85
-12.5 -4.5 -0.5 -1.56092e-78
-11.75 -4.5 -0.5 -3.40281e-71
-11.25 -4.5 -0.5 -7.46241e-68
-10.75 -4.5 -0.5 -1.06587e-62
-10.25 -4.5 -0.5 3.21405e-57
-9.75 -4.5 -0.5 -6.79792e-52
-9.25 -4.5 -0.5 2.52976e-48
-8.75 -4.5 -0.5 1.59419e-45
-8.25 -4.5 -0.5 -4.57255e-42
-7.75 -4.5 -0.5 -6.58409e-40
-7.25 -4.5 -0.5 -9.11382e-42
-6.75 -4.5 -0.5 6.24275e-43
-6.25 -4.5 -0.5 4.62996e-44
-5.75 -4.5 -0.5 -2.58964e-47
-5.25 -4.5 -0.5 2.34339e-50
-4.75 -4.5 -0.5 1.99675e-52
-4.25 -4.5 -0.5 -9.26504e-56
-3.75 -4.5 -0.5 -7.68756e-59
-3.25 -4.5 -0.5 1.46377e-61
-2.75 -4.5 -0.5 1.76294e-63
-2.25 -4.5 -0.5 9.50114e-66
-1.75 -4.5 -0.5 4.96786e-68
-1.25 -4.5 -0.5 3.27297e-70
-0.75 -4.5 -0.5 1.36988e-72
-0.25 -4.5 -0.5 4.78206e-75
0.25 -4.5 -0.5 1.2907e-77
0.75 -4.5 -0.5 3.81425e-80
1.25 -4.5 -0.5 1.2526e-82
1.75 -4.5 -0.5 1.72263e-85
2.25 -4.5 -0.5 8.45701e-89
2.75 -4.5 -0.5 2.13181e-92
3.25 -4.5 -0.5 2.98651e-97
3.75 -4.5 -0.5 4.3334e-101
4.25 -4.5 -0.5 2.47709e-104
4.75 -4.5 -0.5 6.05456e-107
5.25 -4.5 -0.5 2.5551e-109
5.75 -4.5 -0.5 2.8282e-112
6.25 -4.5 -0.5 3.97765e-116
6.75 -4.5 -0.5 3.32498e-120
7.25 -4.5 -0.5 4.38076e-124
7.75 -4.5 -0.5 6.75787e-129
8.25 -4.5 -0.5 1.33451e-132
8.75 -4.5 -0.5 2.09304e-135
9.25 -4.5 -0.5 2.25933e-139
9.75 -4.5 -0.5 1.66773e-143
10.25 -4.5 -0.5 7.17763e-147
10.75 -4.5 -0.5 3.26475e-150
11.25 -4.5 -0.5 1.52368e-153
11.75 -4.5 -0.5 7.62823e-157
12.5 -4.5 -0.5 1.81903e-160
13.5 -4.5 -0.5 4.43137e-164
14.5 -4.5 -0.5 2.04953e-166
15.5 -4.5 -0.5 1.48536e-170
16.5 -4.5 -0.5 9.94188e-174
17.5 -4.5 -0.5 2.82003e-177
18.5 -4.5 -0.5 3.2461e-181
19.5 -4.5 -0.5 5.43212e-185
20.5 -4.5 -0.5 9.12724e-189
21.5 -4.5 -0.5 6.79911e-193
22.5 -4.5 -0.5 1.06261e-196
23.5 -4.5 -0.5 -2.03044e-201
24.5 -4.5 -0.5 2.49507e-205
25.5 -4.5 -0.5 1.0157e-210
26.5 -4.5 -0.5 -4.1572e-215
27.5 -4.5 -0.5 -1.30068e-220
28.5 -4.5 -0.5 1.84024e-224
29.5 -4.5 -0.5 7.12219e-230
31 -4.5 -0.5 2.44763e-235
33 -4.5 -0.5 5.41052e-240
36 -4.5 -0.5 -3.75537e-246
40 -4.5 -0.5 3.49475e-250
44 -4.5 -0.5 3.8954e-255
48 -4.5 -0.5 6.92832e-260
-48 -3.5 -0.5 -2.31418e-232
-44 -3.5 -0.5 3.74158e-224
-40 -3.5 -0.5 -2.09602e-216
-36 -3.5 -0.5 1.11337e-210
-33 -3.5 -0.5 3.13215e-206
-31 -3.5 -0.5 3.79029e-198
-29.5 -3.5 -0.5 -1.03898e-191
-28.5 -3.5 -0.5 1.07458e-185
-27.5 -3.5 -0.5 6.01573e-180
-26.5 -3.5 -0.5 -1.3067e-173
-25.5 -3.5 -0.5 6.02277e-166
-24.5 -3.5 -0.5 1.62235e-158
-23.5 -3.5 -0.5 6.53523e-151
-22.5 -3.5 -0.5 2.03177e-143
-21.5 -3.5 -0.5 9.59645e-136
-20.5 -3.5 -0.5 4.07778e-128
-19.5 -3.5 -0.5 4.65492e-121
-18.5 -3.5 -0.5 2.58332e-116
-17.5 -3.5 -0.5 -5.82864e-113
-16.5 -3.5 -0.5 4.45184e-105
-15.5 -3.5 -0.5 2.93235e-100
-14.5 -3.5 -0.5 1.62779e-92
-13.5 -3.5 -0.5 2.73867e-85
-12.5 -3.5 -0.5 -5.70319e-78
-11.75 -3.5 -0.5 -7.12607e-72
-11.25 -3.5 -0.5 2.49492e-66
-10.75 -3.5 -0.5 -4.0099e-63
-10.25 -3.5 -0.5 -7.61894e-57
-9.75 -3.5 -0.5 7.13088e-53
-9.25 -3.5 -0.5 2.15433e-48
-8.75 -3.5 -0.5 -6.66053e-45
-8.25 -3.5 -0.5 2.42381e-42
-7.75 -3.5 -0.5 6.95614e-40
-7.25 -3.5 -0.5 -5.88042e-42
-6.75 -3.5 -0.5 6.61628e-42
-6.25 -3.5 -0.5 1.71587e-44
-5.75 -3.5 -0.5 -1.24836e-47
-5.25 -3.5 -0.5 -1.61858e-51
-4.75 -3.5 -0.5 -2.93552e-52
-4.25 -3.5 -0.5 8.53625e-55
-3.75 -3.5 -0.5 5.35737e-57
-3.25 -3.5 -0.5 1.89501e-59
-2.75 -3.5 -0.5 6.94849e-62
-2.25 -3.5 -0.5 1.92963e-64
-1.75 -3.5 -0.5 6.48324e-67
-1.25 -3.5 -0.5 9.17133e-70
-0.75 -3.5 -0.5 1.52944e-72
-0.25 -3.5 -0.5 1.61931e-75
0.25 -3.5 -0.5 1.93438e-78
0.75 -3.5 -0.5 1.68422e-81
1.25 -3.5 -0.5 1.27329e-84
1.75 -3.5 -0.5 1.95793e-87
2.25 -3.5 -0.5 2.68608e-91
2.75 -3.5 -0.5 -7.10103e-95
3.25 -3.5 -0.5 1.56394e-98
3.75 -3.5 -0.5 -2.6086e-102
4.25 -3.5 -0.5 3.12641e-105
4.75 -3.5 -0.5 6.61465e-109
5.25 -3.5 -0.5 1.15669e-112
5.75 -3.5 -0.5 6.08327e-116
6.25 -3.5 -0.5 7.54726e-120
6.75 -3.5 -0.5 3.88405e-124
7.25 -3.5 -0.5 6.3481e-129
7.75 -3.5 -0.5 4.50406e-133
8.25 -3.5 -0.5 8.91568e-136
8.75 -3.5 -0.5 1.64098e-139
9.25 -3.5 -0.5 -1.17684e-142
9.75 -3.5 -0.5 6.52995e-146
10.25 -3.5 -0.5 3.29922e-148
10.75 -3.5 -0.5 1.71931e-151
11.25 -3.5 -0.5 1.04383e-154
11.75 -3.5 -0.5 -2.00235e-158
12.5 -3.5 -0.5 -3.35014e-161
13.5 -3.5 -0.5 -2.05322e-165
14.5 -3.5 -0.5 7.9171e-170
15.5 -3.5 -0.5 1.13128e-172
16.5 -3.5 -0.5 -5.70385e-177
17.5 -3.5 -0.5 8.66519e-180
18.5 -3.5 -0.5 -4.97007e-183
19.5 -3.5 -0.5 -1.31985e-185
20.5 -3.5 -0.5 1.85408e-189
21.5 -3.5 -0.5 -1.39514e-192
22.5 -3.5 -0.5 8.86365e-198
23.5 -3.5 -0.5 1.56649e-200
24.5 -3.5 -0.5 -6.87365e-205
25.5 -3.5 -0.5 -1.04117e-210
26.5 -3.5 -0.5 -2.42984e-215
27.5 -3.5 -0.5 -1.34063e-219
28.5 -3.5 -0.5 -3.46385e-224
29.5 -3.5 -0.5 1.89169e-230
31 -3.5 -0.5 5.14524e-235
33 -3.5 -0.5 -5.43972e-240
36 -3.5 -0.5 1.83457e-246
40 -3.5 -0.5 6.2612e-251
44 -3.5 -0.5 -5.43646e-255
48 -3.5 -0.5 -2.09987e-260
-48 -2.75 -0.5 1.35097e-227
-44 -2.75 -0.5 3.03481e-220
-40 -2.75 -0.5 6.83759e-212
-36 -2.75 -0.5 -2.33588e-205
-33 -2.75 -0.5 3.11448e-200
-31 -2.75 -0.5 -1.99168e-193
-29.5 -2.75 -0.5 5.00178e-186
-28.5 -2.75 -0.5 1.15218e-180
-27.5 -2.75 -0.5 7.53265e-174
-26.5 -2.75 -0.5 -2.03171e-167
-25.5 -2.75 -0.5 -1.11586e-160
-24.5 -2.75 -0.5 -9.6064e-154
-23.5 -2.75 -0.5 6.75019e-146
-22.5 -2.75 -0.5 1.42553e-138
-21.5 -2.75 -0.5 -2.55138e-131
-20.5 -2.75 -0.5 -3.90009e-123
-19.5 -2.75 -0.5 -1.7512e-115
-18.5 -2.75 -0.5 -3.66888e-110
-17.5 -2.75 -0.5 8.53331e-105
-16.5 -2.75 -0.5 -1.55867e-99
-15.5 -2.75 -0.5 -2.89684e-95
-14.5 -2.75 -0.5 -7.01942e-88
-13.5 -2.75 -0.5 2.35318e-80
-12.5 -2.75 -0.5 -3.26741e-73
-11.75 -2.75 -0.5 -5.53699e-67
-11.25 -2.75 -0.5 1.30074e-61
-10.75 -2.75 -0.5 2.12341e-58
-10.25 -2.75 -0.5 8.88246e-53
-9.75 -2.75 -0.5 -1.29967e-47
-9.25 -2.75 -0.5 2.10941e-46
-8.75 -2.75 -0.5 2.71864e-40
-8.25 -2.75 -0.5 6.29374e-39
-7.75 -2.75 -0.5 -5.876e-37
-7.25 -2.75 -0.5 3.52262e-38
-6.75 -2.75 -0.5 -3.65121e-38
-6.25 -2.75 -0.5 -1.38198e-40
-5.75 -2.75 -0.5 2.92976e-43
-5.25 -2.75 -0.5 3.27104e-46
-4.75 -2.75 -0.5 3.95176e-49
-4.25 -2.75 -0.5 -2.74582e-51
-3.75 -2.75 -0.5 5.49169e-54
-3.25 -2.75 -0.5 1.7427e-56
-2.75 -2.75 -0.5 9.16046e-60
-2.25 -2.75 -0.5 7.38871e-64
-1.75 -2.75 -0.5 3.75733e-67
-1.25 -2.75 -0.5 -1.57567e-71
-0.75 -2.75 -0.5 -9.77648e-74
-0.25 -2.75 -0.5 -5.73761e-77
0.25 -2.75 -0.5 -1.63015e-77
0.75 -2.75 -0.5 -6.33831e-80
1.25 -2.75 -0.5 5.81173e-83
1.75 -2.75 -0.5 4.3571e-86
2.25 -2.75 -0.5 -1.01111e-89
2.75 -2.75 -0.5 -1.81226e-93
3.25 -2.75 -0.5 6.93945e-97
3.75 -2.75 -0.5 7.79225e-100
4.25 -2.75 -0.5 -2.83239e-104
4.75 -2.75 -0.5 -1.28169e-107
5.25 -2.75 -0.5 3.38918e-111
5.75 -2.75 -0.5 2.0637e-115
6.25 -2.75 -0.5 -8.48733e-119
6.75 -2.75 -0.5 3.22173e-122
7.25 -2.75 -0.5 1.80096e-124
7.75 -2.75 -0.5 5.57054e-128
8.25 -2.75 -0.5 3.17902e-130
8.75 -2.75 -0.5 1.44418e-133
9.25 -2.75 -0.5 4.24802e-137
9.75 -2.75 -0.5 3.80267e-140
10.25 -2.75 -0.5 3.04922e-142
10.75 -2.75 -0.5 1.1968e-145
11.25 -2.75 -0.5 8.7728e-150
11.75 -2.75 -0.5 4.04402e-154
12.5 -2.75 -0.5 7.61743e-159
13.5 -2.75 -0.5 1.54639e-162
14.5 -2.75 -0.5 7.19423e-167
15.5 -2.75 -0.5 -4.66525e-167
16.5 -2.75 -0.5 5.42502e-173
17.5 -2.75 -0.5 3.85168e-176
18.5 -2.75 -0.5 -7.59503e-179
19.5 -2.75 -0.5 7.30613e-182
20.5 -2.75 -0.5 5.0455e-186
21.5 -2.75 -0.5 -2.6932e-189
22.5 -2.75 -0.5 6.58495e-193
23.5 -2.75 -0.5 1.01875e-197
24.5 -2.75 -0.5 4.80645e-202
25.5 -2.75 -0.5 5.0237e-208
26.5 -2.75 -0.5 7.12413e-215
27.5 -2.75 -0.5 1.35684e-221
28.5 -2.75 -0.5 1.97955e-228
29.5 -2.75 -0.5 4.36987e-234
31 -2.75 -0.5 -6.80831e-240
33 -2.75 -0.5 5.03936e-246
36 -2.75 -0.5 1.45363e-250
40 -2.75 -0.5 8.89852e-255
44 -2.75 -0.5 -9.89245e-260
48 -2.75 -0.5 -2.71946e-265
-48 -2.25 -0.5 5.38564e-228
-44 -2.25 -0.5 -1.09052e-220
-40 -2.25 -0.5 -6.2353e-212
-36 -2.25 -0.5 -5.65556e-204
-33 -2.25 -0.5 1.52402e-200
-31 -2.25 -0.5 4.592e-193
-29.5 -2.25 -0.5 5.15051e-186
-28.5 -2.25 -0.5 1.24071e-179
-27.5 -2.25 -0.5 3.23035e-173
-26.5 -2.25 -0.5 8.27712e-167
-25.5 -2.25 -0.5 9.90346e-161
-24.5 -2.25 -0.5 -2.21329e-152
-23.5 -2.25 -0.5 9.44427e-145
-22.5 -2.25 -0.5 4.08168e-137
-21.5 -2.25 -0.5 1.2552e-129
-20.5 -2.25 -0.5 2.81982e-122
-19.5 -2.25 -0.5 1.58833e-115
-18.5 -2.25 -0.5 -3.22498e-110
-17.5 -2.25 -0.5 1.57306e-104
-16.5 -2.25 -0.5 -2.24121e-100
-15.5 -2.25 -0.5 6.54825e-94
-14.5 -2.25 -0.5 3.20461e-87
-13.5 -2.25 -0.5 -4.67356e-80
-12.5 -2.25 -0.5 2.60119e-73
-11.75 -2.25 -0.5 5.10979e-67
-11.25 -2.25 -0.5 1.5686e-61
-10.75 -2.25 -0.5 2.61755e-58
-10.25 -2.25 -0.5 1.54996e-52
-9.75 -2.25 -0.5 -5.93086e-48
-9.25 -2.25 -0.5 1.03805e-43
-8.75 -2.25 -0.5 -3.07145e-40
-8.25 -2.25 -0.5 2.21219e-38
-7.75 -2.25 -0.5 1.26092e-35
-7.25 -2.25 -0.5 4.92426e-38
-6.75 -2.25 -0.5 -1.68202e-37
-6.25 -2.25 -0.5 4.79737e-40
-5.75 -2.25 -0.5 -2.81561e-43
-5.25 -2.25 -0.5 -4.96909e-46
-4.75 -2.25 -0.5 -1.8284e-48
-4.25 -2.25 -0.5 2.96504e-51
-3.75 -2.25 -0.5 2.10592e-54
-3.25 -2.25 -0.5 3.13514e-57
-2.75 -2.25 -0.5 9.79666e-61
-2.25 -2.25 -0.5 3.97655e-64
-1.75 -2.25 -0.5 -2.56991e-67
-1.25 -2.25 -0.5 -1.55742e-70
-0.75 -2.25 -0.5 -6.65911e-74
-0.25 -2.25 -0.5 9.08443e-78
0.25 -2.25 -0.5 -3.20379e-77
0.75 -2.25 -0.5 -3.76818e-80
1.25 -2.25 -0.5 4.84907e-83
1.75 -2.25 -0.5 -2.17122e-86
2.25 -2.25 -0.5 1.06628e-89
2.75 -2.25 -0.5 -3.7886e-95
3.25 -2.25 -0.5 4.88269e-97
3.75 -2.25 -0.5 1.11812e-100
4.25 -2.25 -0.5 4.90705e-104
4.75 -2.25 -0.5 9.07448e-108
5.25 -2.25 -0.5 1.87925e-111
5.75 -2.25 -0.5 3.99177e-116
6.25 -2.25 -0.5 -7.9921e-119
6.75 -2.25 -0.5 -8.95671e-123
7.25 -2.25 -0.5 3.13647e-124
7.75 -2.25 -0.5 1.5734e-127
8.25 -2.25 -0.5 5.78349e-130
8.75 -2.25 -0.5 2.55351e-133
9.25 -2.25 -0.5 -6.24684e-139
9.75 -2.25 -0.5 6.72759e-140
10.25 -2.25 -0.5 4.26868e-142
10.75 -2.25 -0.5 6.7913e-146
11.25 -2.25 -0.5 3.07415e-150
11.75 -2.25 -0.5 2.46546e-154
12.5 -2.25 -0.5 1.73995e-158
13.5 -2.25 -0.5 1.16018e-162
14.5 -2.25 -0.5 4.63694e-167
15.5 -2.25 -0.5 7.78415e-168
16.5 -2.25 -0.5 -4.86991e-171
17.5 -2.25 -0.5 1.54644e-175
18.5 -2.25 -0.5 1.48453e-178
19.5 -2.25 -0.5 -6.48294e-182
20.5 -2.25 -0.5 -4.93382e-187
21.5 -2.25 -0.5 -2.67776e-189
22.5 -2.25 -0.5 3.40883e-193
23.5 -2.25 -0.5 -3.58873e-197
24.5 -2.25 -0.5 3.66058e-202
25.5 -2.25 -0.5 5.89356e-208
26.5 -2.25 -0.5 7.68786e-215
27.5 -2.25 -0.5 1.17181e-221
28.5 -2.25 -0.5 8.55389e-229
29.5 -2.25 -0.5 -1.13557e-233
31 -2.25 -0.5 1.27739e-240
33 -2.25 -0.5 3.83472e-245
36 -2.25 -0.5 -1.46637e-250
40 -2.25 -0.5 -7.51025e-255
44 -2.25 -0.5 -3.02468e-260
48 -2.25 -0.5 -4.27788e-265
-48 -1.75 -0.5 -3.99146e-223
-44 -1.75 -0.5 5.07539e-215
-40 -1.75 -0.5 -5.8043e-207
-36 -1.75 -0.5 -1.21926e-198
-33 -1.75 -0.5 3.15538e-195
-31 -1.75 -0.5 1.0212e-187
-29.5 -1.75 -0.5 9.22879e-181
-28.5 -1.75 -0.5 -4.56673e-174
-27.5 -1.75 -0.5 -4.52504e-167
-26.5 -1.75 -0.5 2.17049e-160
-25.5 -1.75 -0.5 -2.22855e-153
-24.5 -1.75 -0.5 -5.08317e-147
-23.5 -1.75 -0.5 -3.23504e-140
-22.5 -1.75 -0.5 6.13345e-133
-21.5 -1.75 -0.5 1.20104e-125
-20.5 -1.75 -0.5 4.59059e-118
-19.5 -1.75 -0.5 9.30428e-111
-18.5 -1.75 -0.5 3.40533e-105
-17.5 -1.75 -0.5 1.84906e-100
-16.5 -1.75 -0.5 -2.23976e-95
-15.5 -1.75 -0.5 -1.88678e-89
-14.5 -1.75 -0.5 -4.04381e-83
-13.5 -1.75 -0.5 -6.60157e-76
-12.5 -1.75 -0.5 -7.35502e-70
-11.75 -1.75 -0.5 -1.20312e-63
-11.25 -1.75 -0.5 -2.9891e-58
-10.75 -1.75 -0.5 -2.75866e-55
-10.25 -1.75 -0.5 7.57914e-49
-9.75 -1.75 -0.5 2.85659e-43
-9.25 -1.75 -0.5 3.23011e-39
-8.75 -1.75 -0.5 -3.97009e-37
-8.25 -1.75 -0.5 1.32992e-34
-7.75 -1.75 -0.5 7.06496e-34
-7.25 -1.75 -0.5 9.14484e-36
-6.75 -1.75 -0.5 -4.57004e-35
-6.25 -1.75 -0.5 1.22954e-37
-5.75 -1.75 -0.5 -1.30568e-40
-5.25 -1.75 -0.5 2.06173e-45
-4.75 -1.75 -0.5 1.12201e-48
-4.25 -1.75 -0.5 5.72253e-52
-3.75 -1.75 -0.5 -3.48953e-55
-3.25 -1.75 -0.5 -1.92421e-58
-2.75 -1.75 -0.5 1.58572e-61
-2.25 -1.75 -0.5 -7.68012e-63
-1.75 -1.75 -0.5 -5.57745e-66
-1.25 -1.75 -0.5 3.02339e-68
-0.75 -1.75 -0.5 -8.59499e-71
-0.25 -1.75 -0.5 -5.02533e-74
0.25 -1.75 -0.5 -6.76014e-74
0.75 -1.75 -0.5 -8.42562e-77
1.25 -1.75 -0.5 1.62857e-80
1.75 -1.75 -0.5 1.95984e-84
2.25 -1.75 -0.5 2.43825e-86
2.75 -1.75 -0.5 -8.83299e-91
3.25 -1.75 -0.5 -1.91592e-93
3.75 -1.75 -0.5 -3.50698e-97
4.25 -1.75 -0.5 5.54007e-101
4.75 -1.75 -0.5 5.48326e-105
5.25 -1.75 -0.5 7.15226e-109
5.75 -1.75 -0.5 1.13581e-111
6.25 -1.75 -0.5 2.01074e-112
6.75 -1.75 -0.5 -4.76176e-116
7.25 -1.75 -0.5 -8.98895e-119
7.75 -1.75 -0.5 1.47985e-121
8.25 -1.75 -0.5 3.65537e-126
8.75 -1.75 -0.5 4.62688e-129
9.25 -1.75 -0.5 4.37678e-132
9.75 -1.75 -0.5 5.354e-135
10.25 -1.75 -0.5 4.70723e-139
10.75 -1.75 -0.5 2.7385e-143
11.25 -1.75 -0.5 -6.67032e-148
11.75 -1.75 -0.5 8.26557e-151
12.5 -1.75 -0.5 -3.69592e-155
13.5 -1.75 -0.5 1.36679e-160
14.5 -1.75 -0.5 -5.90755e-164
15.5 -1.75 -0.5 -1.05584e-165
16.5 -1.75 -0.5 -1.29401e-170
17.5 -1.75 -0.5 -3.92666e-172
18.5 -1.75 -0.5 -3.53812e-177
19.5 -1.75 -0.5 -4.71251e-181
20.5 -1.75 -0.5 1.91233e-183
21.5 -1.75 -0.5 -1.71509e-186
22.5 -1.75 -0.5 9.1473e-190
23.5 -1.75 -0.5 -3.92129e-193
24.5 -1.75 -0.5 2.105e-199
25.5 -1.75 -0.5 5.2891e-204
26.5 -1.75 -0.5 1.46471e-210
27.5 -1.75 -0.5 2.6405e-217
28.5 -1.75 -0.5 3.32834e-224
29.5 -1.75 -0.5 2.76031e-231
31 -1.75 -0.5 4.86992e-239
33 -1.75 -0.5 5.5401e-247
36 -1.75 -0.5 7.33906e-254
40 -1.75 -0.5 2.8059e-258
44 -1.75 -0.5 3.08407e-263
48 -1.75 -0.5 1.45011e-268
-48 -1.25 -0.5 9.78097e-223
-44 -1.25 -0.5 1.15695e-215
-40 -1.25 -0.5 8.83355e-207
-36 -1.25 -0.5 7.83933e-199
-33 -1.25 -0.5 3.17011e-193
-31 -1.25 -0.5 6.33724e-185
-29.5 -1.25 -0.5 3.49758e-177
-28.5 -1.25 -0.5 2.15757e-171
-27.5 -1.25 -0.5 9.85674e-165
-26.5 -1.25 -0.5 1.07995e-157
-25.5 -1.25 -0.5 1.09928e-150
-24.5 -1.25 -0.5 8.56951e-144
-23.5 -1.25 -0.5 6.66915e-137
-22.5 -1.25 -0.5 9.3368e-130
-21.5 -1.25 -0.5 2.26794e-122
-20.5 -1.25 -0.5 6.80154e-115
-19.5 -1.25 -0.5 1.95475e-107
-18.5 -1.25 -0.5 4.75907e-102
-17.5 -1.25 -0.5 6.85024e-97
-16.5 -1.25 -0.5 1.75789e-94
-15.5 -1.25 -0.5 2.8087e-89
-14.5 -1.25 -0.5 -9.28288e-83
-13.5 -1.25 -0.5 -2.25307e-76
-12.5 -1.25 -0.5 1.86563e-69
-11.75 -1.25 -0.5 1.59377e-63
-11.25 -1.25 -0.5 -4.86171e-58
-10.75 -1.25 -0.5 9.03643e-56
-10.25 -1.25 -0.5 5.45531e-49
-9.75 -1.25 -0.5 2.69288e-43
-9.25 -1.25 -0.5 -1.49653e-39
-8.75 -1.25 -0.5 1.19825e-36
-8.25 -1.25 -0.5 1.95525e-34
-7.75 -1.25 -0.5 1.44377e-31
-7.25 -1.25 -0.5 4.5921e-34
-6.75 -1.25 -0.5 1.83881e-34
-6.25 -1.25 -0.5 -1.51519e-37
-5.75 -1.25 -0.5 6.41476e-41
-5.25 -1.25 -0.5 -1.75518e-46
-4.75 -1.25 -0.5 7.88947e-50
-4.25 -1.25 -0.5 4.54064e-52
-3.75 -1.25 -0.5 -9.14217e-57
-3.25 -1.25 -0.5 5.2224e-58
-2.75 -1.25 -0.5 2.29343e-62
-2.25 -1.25 -0.5 3.62227e-63
-1.75 -1.25 -0.5 2.08401e-66
-1.25 -1.25 -0.5 -2.61367e-68
-0.75 -1.25 -0.5 -7.03923e-72
-0.25 -1.25 -0.5 -7.19994e-74
0.25 -1.25 -0.5 -4.96449e-75
0.75 -1.25 -0.5 6.21827e-77
1.25 -1.25 -0.5 -6.36215e-80
1.75 -1.25 -0.5 -1.98592e-83
2.25 -1.25 -0.5 -3.99723e-86
2.75 -1.25 -0.5 -3.60299e-89
3.25 -1.25 -0.5 3.6939e-93
3.75 -1.25 -0.5 1.05484e-96
4.25 -1.25 -0.5 1.71287e-100
4.75 -1.25 -0.5 2.03218e-104
5.25 -1.25 -0.5 6.01314e-109
5.75 -1.25 -0.5 1.89268e-112
6.25 -1.25 -0.5 -6.18116e-113
6.75 -1.25 -0.5 -1.74221e-116
7.25 -1.25 -0.5 -1.96645e-118
7.75 -1.25 -0.5 1.78961e-121
8.25 -1.25 -0.5 1.05313e-124
8.75 -1.25 -0.5 4.94956e-128
9.25 -1.25 -0.5 7.08305e-131
9.75 -1.25 -0.5 8.50896e-136
10.25 -1.25 -0.5 3.10902e-139
10.75 -1.25 -0.5 -4.2479e-143
11.25 -1.25 -0.5 4.44987e-147
11.75 -1.25 -0.5 5.17361e-151
12.5 -1.25 -0.5 1.4554e-155
13.5 -1.25 -0.5 -7.11263e-159
14.5 -1.25 -0.5 1.42171e-163
15.5 -1.25 -0.5 -3.76474e-165
16.5 -1.25 -0.5 -5.74224e-169
17.5 -1.25 -0.5 -1.11773e-172
18.5 -1.25 -0.5 1.89188e-176
19.5 -1.25 -0.5 1.27952e-179
20.5 -1.25 -0.5 -7.21191e-183
21.5 -1.25 -0.5 -3.19998e-186
22.5 -1.25 -0.5 -1.10114e-189
23.5 -1.25 -0.5 2.46794e-194
24.5 -1.25 -0.5 1.06744e-199
25.5 -1.25 -0.5 5.29728e-204
26.5 -1.25 -0.5 1.47536e-210
27.5 -1.25 -0.5 2.67122e-217
28.5 -1.25 -0.5 3.33587e-224
29.5 -1.25 -0.5 2.76793e-231
31 -1.25 -0.5 4.88941e-239
33 -1.25 -0.5 6.13779e-247
36 -1.25 -0.5 7.44993e-253
40 -1.25 -0.5 2.12313e-257
44 -1.25 -0.5 6.46522e-262
48 -1.25 -0.5 1.00681e-266
-48 -0.75 -0.5 2.84498e-218
-44 -0.75 -0.5 -5.77249e-210
-40 -0.75 -0.5 2.89427e-202
-36 -0.75 -0.5 -1.13176e-193
-33 -0.75 -0.5 6.68919e-188
-31 -0.75 -0.5 1.53182e-179
-29.5 -0.75 -0.5 1.07393e-171
